id,client_id,transaction,amount,date,status
T00012552,CUS000040,Withdrawal,6398.67,2025-06-08,Completed
T00012553,CUS000241,Withdrawal,2749.06,2025-07-14,Failed
T00012554,CUS000963,Deposit,4458.12,2025-06-17,Completed
T00012555,CUS000041,Withdrawal,1757.58,2025-07-11,Completed
T00012556,CUS000426,Withdrawal,918.10,2025-07-01,Completed
T00012557,CUS000729,Withdrawal,2985.69,2025-09-14,Completed
T00012558,CUS000594,Withdrawal,467.15,2025-09-15,Completed
T00012559,CUS000185,Withdrawal,7909.28,2025-07-25,Failed
T00012560,CUS000212,Deposit,519.93,2025-05-28,Completed
T00012561,CUS000148,Withdrawal,4631.95,2025-07-16,Completed
T00012562,CUS000736,Withdrawal,2677.70,2025-05-28,Completed
T00012563,CUS000142,Deposit,5691.21,2025-06-09,Completed
T00012564,CUS000238,Deposit,9517.71,2025-05-31,Failed
T00012565,CUS000764,Deposit,5505.05,2025-08-17,Completed
T00012566,CUS000083,Withdrawal,7194.81,2025-07-18,Completed
T00012567,CUS000267,Withdrawal,1463.28,2025-06-26,Completed
T00012568,CUS000953,Withdrawal,3433.71,2025-09-05,Pending
T00012569,CUS000727,Deposit,6540.65,2025-06-28,Completed
T00012570,CUS000849,Deposit,1420.61,2025-07-25,Pending
T00012571,CUS000677,Deposit,7331.52,2025-08-26,Completed
T00012572,CUS000841,Deposit,5791.49,2025-07-03,Completed
T00012573,CUS000832,Deposit,2714.89,2025-08-21,Failed
T00012574,CUS000319,Deposit,8588.44,2025-08-30,Failed
T00012575,CUS000865,Deposit,7811.27,2025-07-22,Completed
T00012576,CUS000617,Deposit,630.78,2025-09-02,Completed
T00012577,CUS000223,Withdrawal,6453.72,2025-06-21,Completed
T00012578,CUS000435,Deposit,8920.21,2025-06-26,Completed
T00012579,CUS000744,Withdrawal,1328.32,2025-09-03,Pending
T00012580,CUS000831,Deposit,8319.89,2025-06-24,Pending
T00012581,CUS000781,Withdrawal,2488.87,2025-06-28,Pending
T00012582,CUS000940,Deposit,2699.86,2025-09-16,Failed
T00012583,CUS000735,Withdrawal,4381.69,2025-07-16,Completed
T00012584,CUS000421,Deposit,7139.71,2025-08-21,Completed
T00012585,CUS000641,Deposit,6078.71,2025-07-25,Completed
T00012586,CUS000515,Withdrawal,2835.28,2025-08-02,Completed
T00012587,CUS000447,Withdrawal,9726.91,2025-09-21,Pending
T00012588,CUS000166,Deposit,7275.14,2025-09-02,Completed
T00012589,CUS000057,Deposit,4430.35,2025-06-11,Completed
T00012590,CUS000387,Deposit,3229.81,2025-06-20,Completed
T00012591,CUS000506,Withdrawal,2546.56,2025-08-24,Pending
T00012592,CUS000581,Withdrawal,6831.48,2025-08-16,Completed
T00012593,CUS000389,Withdrawal,2583.40,2025-07-17,Failed
T00012594,CUS000666,Withdrawal,6696.42,2025-05-28,Completed
T00012595,CUS000528,Deposit,6883.55,2025-06-01,Completed
T00012596,CUS000057,Deposit,40.75,2025-07-18,Completed
T00012597,CUS000321,Deposit,7010.15,2025-07-05,Completed
T00012598,CUS000221,Deposit,4984.03,2025-07-29,Completed
T00012599,CUS000869,Withdrawal,8978.07,2025-09-10,Completed
T00012600,CUS000275,Deposit,6706.66,2025-06-30,Completed
T00012601,CUS000951,Deposit,9494.22,2025-07-15,Completed
T00012602,CUS000415,Deposit,4838.99,2025-08-12,Completed
T00012603,CUS000607,Withdrawal,2299.14,2025-08-15,Pending
T00012604,CUS000032,Deposit,5442.64,2025-08-25,Completed
T00012605,CUS000790,Deposit,9645.15,2025-07-12,Pending
T00012606,CUS000841,Deposit,8252.82,2025-07-04,Completed
T00012607,CUS000810,Withdrawal,4479.56,2025-06-10,Completed
T00012608,CUS000306,Withdrawal,8184.71,2025-06-28,Completed
T00012609,CUS000438,Withdrawal,508.73,2025-07-22,Completed
T00012610,CUS000438,Withdrawal,1272.27,2025-07-22,Completed
T00012611,CUS000863,Withdrawal,6475.39,2025-07-14,Completed
T00012612,CUS000451,Deposit,8448.17,2025-08-07,Completed
T00012613,CUS000048,Deposit,1597.33,2025-07-25,Completed
T00012614,CUS000962,Deposit,7826.88,2025-06-04,Pending
T00012615,CUS000033,Withdrawal,2738.41,2025-07-05,Pending
T00012616,CUS000411,Deposit,3080.43,2025-08-22,Completed
T00012617,CUS000934,Deposit,3424.63,2025-06-05,Completed
T00012618,CUS000814,Deposit,4168.56,2025-08-01,Completed
T00012619,CUS000606,Withdrawal,8507.73,2025-08-30,Completed
T00012620,CUS000794,Withdrawal,8013.10,2025-06-11,Pending
T00012621,CUS000294,Deposit,684.56,2025-09-17,Completed
T00012622,CUS000424,Withdrawal,9284.00,2025-08-15,Pending
T00012623,CUS000112,Withdrawal,7455.33,2025-07-22,Completed
T00012624,CUS000674,Deposit,9196.31,2025-09-11,Completed
T00012625,CUS000176,Deposit,5309.44,2025-08-19,Completed
T00012626,CUS000020,Deposit,9237.13,2025-06-11,Failed
T00012627,CUS000224,Deposit,4427.11,2025-08-26,Pending
T00012628,CUS000472,Deposit,1133.26,2025-07-20,Completed
T00012629,CUS000672,Deposit,7360.33,2025-06-13,Pending
T00012630,CUS000841,Deposit,8018.88,2025-07-17,Pending
T00012631,CUS000826,Deposit,3452.60,2025-07-09,Completed
T00012632,CUS000288,Deposit,2190.87,2025-07-12,Completed
T00012633,CUS000613,Withdrawal,8883.99,2025-07-04,Completed
T00012634,CUS000571,Withdrawal,822.54,2025-09-05,Completed
T00012635,CUS000305,Deposit,7948.33,2025-06-22,Failed
T00012636,CUS000653,Deposit,3531.70,2025-06-25,Failed
T00012637,CUS000456,Deposit,2352.33,2025-07-29,Completed
T00012638,CUS000030,Deposit,5296.73,2025-07-12,Pending
T00012639,CUS000730,Deposit,4321.92,2025-08-12,Pending
T00012640,CUS000661,Deposit,9912.26,2025-09-10,Completed
T00012641,CUS000548,Withdrawal,3957.94,2025-06-17,Completed
T00012642,CUS000114,Deposit,1919.75,2025-08-24,Completed
T00012643,CUS000115,Deposit,2156.46,2025-06-20,Completed
T00012644,CUS000073,Deposit,4056.51,2025-06-06,Completed
T00012645,CUS000924,Deposit,5818.81,2025-06-07,Completed
T00012646,CUS000814,Deposit,8502.43,2025-09-05,Completed
T00012647,CUS000306,Withdrawal,4247.91,2025-07-01,Completed
T00012648,CUS000957,Deposit,3750.68,2025-09-02,Completed
T00012649,CUS000634,Withdrawal,5029.21,2025-09-16,Completed
T00012650,CUS000521,Withdrawal,8514.96,2025-09-18,Failed
T00012651,CUS000995,Withdrawal,978.62,2025-05-28,Pending
T00012652,CUS000853,Deposit,1852.28,2025-09-07,Completed
T00012653,CUS000614,Withdrawal,8691.91,2025-09-14,Completed
T00012654,CUS000491,Withdrawal,6356.31,2025-07-28,Completed
T00012655,CUS000270,Withdrawal,7974.15,2025-08-26,Pending
T00012656,CUS000257,Deposit,3108.43,2025-06-26,Completed
T00012657,CUS000348,Deposit,3447.06,2025-05-28,Completed
T00012658,CUS000463,Deposit,6284.23,2025-06-18,Completed
T00012659,CUS000424,Withdrawal,7172.10,2025-07-09,Pending
T00012660,CUS000085,Deposit,7596.56,2025-05-27,Pending
T00012661,CUS000470,Withdrawal,643.39,2025-09-10,Pending
T00012662,CUS000314,Withdrawal,7902.94,2025-07-30,Pending
T00012663,CUS000790,Deposit,6926.03,2025-09-03,Completed
T00012664,CUS000766,Withdrawal,76.43,2025-08-07,Pending
T00012665,CUS000215,Withdrawal,6706.92,2025-09-12,Completed
T00012666,CUS000359,Withdrawal,3811.30,2025-08-15,Completed
T00012667,CUS000480,Deposit,1470.61,2025-06-18,Completed
T00012668,CUS000329,Withdrawal,1264.28,2025-07-23,Completed
T00012669,CUS000314,Deposit,5402.48,2025-09-03,Completed
T00012670,CUS000124,Deposit,7782.07,2025-07-05,Failed
T00012671,CUS000323,Withdrawal,7084.97,2025-09-11,Completed
T00012672,CUS000870,Deposit,6559.69,2025-08-09,Completed
T00012673,CUS000033,Withdrawal,665.40,2025-08-22,Failed
T00012674,CUS000216,Withdrawal,2774.03,2025-06-16,Completed
T00012675,CUS000115,Withdrawal,1298.72,2025-08-01,Completed
T00012676,CUS000817,Deposit,5189.78,2025-06-28,Completed
T00012677,CUS000183,Deposit,1681.75,2025-08-01,Pending
T00012678,CUS000769,Withdrawal,6223.54,2025-09-09,Completed
T00012679,CUS000438,Deposit,7816.47,2025-08-19,Completed
T00012680,CUS000609,Withdrawal,4755.62,2025-08-19,Completed
T00012681,CUS000432,Withdrawal,8558.20,2025-08-02,Completed
T00012682,CUS000313,Deposit,9341.85,2025-07-12,Completed
T00012683,CUS000848,Withdrawal,5799.14,2025-07-01,Failed
T00012684,CUS000422,Deposit,3012.07,2025-08-08,Completed
T00012685,CUS000435,Withdrawal,9495.50,2025-07-29,Completed
T00012686,CUS000069,Withdrawal,7332.86,2025-08-17,Completed
T00012687,CUS000635,Deposit,5068.43,2025-06-30,Completed
T00012688,CUS000004,Deposit,2456.25,2025-08-11,Completed
T00012689,CUS000775,Deposit,6853.81,2025-07-06,Completed
T00012690,CUS000171,Deposit,4159.06,2025-09-08,Completed
T00012691,CUS000246,Withdrawal,4816.20,2025-08-10,Completed
T00012692,CUS000932,Deposit,5324.02,2025-08-05,Completed
T00012693,CUS000633,Withdrawal,8576.92,2025-05-29,Pending
T00012694,CUS000452,Withdrawal,3052.45,2025-07-10,Pending
T00012695,CUS000958,Deposit,6949.30,2025-08-22,Completed
T00012696,CUS000926,Deposit,6699.03,2025-08-20,Pending
T00012697,CUS000686,Withdrawal,283.47,2025-08-09,Pending
T00012698,CUS000273,Withdrawal,950.64,2025-06-01,Pending
T00012699,CUS000315,Deposit,6810.43,2025-07-11,Completed
T00012700,CUS000870,Deposit,804.54,2025-06-08,Completed
T00012701,CUS000129,Deposit,802.69,2025-07-07,Completed
T00012702,CUS000933,Withdrawal,3427.71,2025-09-09,Completed
T00012703,CUS000151,Withdrawal,6894.98,2025-09-06,Completed
T00012704,CUS000991,Deposit,7376.50,2025-06-12,Pending
T00012705,CUS000864,Deposit,9238.23,2025-09-10,Completed
T00012706,CUS000814,Deposit,8076.48,2025-06-17,Completed
T00012707,CUS000660,Withdrawal,939.84,2025-09-17,Completed
T00012708,CUS000678,Withdrawal,9694.33,2025-09-05,Failed
T00012709,CUS000983,Deposit,6027.91,2025-08-23,Completed
T00012710,CUS000117,Withdrawal,7201.36,2025-05-30,Pending
T00012711,CUS000717,Deposit,8692.24,2025-08-03,Completed
T00012712,CUS000836,Deposit,1168.93,2025-05-26,Completed
T00012713,CUS000712,Withdrawal,9849.09,2025-06-18,Completed
T00012714,CUS000254,Deposit,9003.00,2025-09-18,Completed
T00012715,CUS000604,Withdrawal,552.04,2025-07-01,Completed
T00012716,CUS000099,Withdrawal,1307.70,2025-08-09,Completed
T00012717,CUS000237,Deposit,6641.57,2025-08-27,Failed
T00012718,CUS000287,Withdrawal,6806.77,2025-09-09,Completed
T00012719,CUS000889,Withdrawal,8256.91,2025-06-25,Completed
T00012720,CUS000215,Withdrawal,5895.68,2025-08-03,Failed
T00012721,CUS000549,Deposit,2300.30,2025-06-03,Completed
T00012722,CUS000407,Deposit,929.65,2025-09-22,Completed
T00012723,CUS000356,Deposit,9957.20,2025-05-27,Completed
T00012724,CUS000779,Withdrawal,5072.14,2025-08-16,Pending
T00012725,CUS000293,Deposit,9274.64,2025-06-08,Completed
T00012726,CUS000483,Deposit,3007.71,2025-06-03,Failed
T00012727,CUS000533,Deposit,7917.83,2025-05-27,Completed
T00012728,CUS000660,Deposit,7995.79,2025-07-26,Completed
T00012729,CUS000356,Deposit,9652.93,2025-05-29,Failed
T00012730,CUS000278,Deposit,3720.99,2025-08-15,Completed
T00012731,CUS000814,Deposit,7838.31,2025-08-28,Pending
T00012732,CUS000599,Deposit,3283.23,2025-06-29,Completed
T00012733,CUS000751,Deposit,767.53,2025-08-20,Completed
T00012734,CUS000919,Withdrawal,986.68,2025-06-09,Completed
T00012735,CUS000779,Withdrawal,2425.79,2025-06-25,Completed
T00012736,CUS000723,Withdrawal,38.32,2025-07-24,Completed
T00012737,CUS000875,Withdrawal,5057.55,2025-09-03,Pending
T00012738,CUS000153,Deposit,7399.70,2025-08-22,Completed
T00012739,CUS000783,Withdrawal,2076.72,2025-09-11,Completed
T00012740,CUS000850,Withdrawal,1478.72,2025-07-26,Pending
T00012741,CUS000391,Deposit,9323.79,2025-07-19,Completed
T00012742,CUS000722,Deposit,1264.01,2025-08-02,Completed
T00012743,CUS000813,Deposit,9978.38,2025-06-26,Completed
T00012744,CUS000709,Withdrawal,9089.15,2025-08-06,Failed
T00012745,CUS000824,Withdrawal,6197.48,2025-08-04,Completed
T00012746,CUS000174,Deposit,3884.90,2025-07-21,Completed
T00012747,CUS000828,Deposit,7549.38,2025-08-12,Completed
T00012748,CUS000659,Deposit,6763.68,2025-08-27,Completed
T00012749,CUS000098,Withdrawal,742.53,2025-08-14,Completed
T00012750,CUS000818,Deposit,5490.86,2025-06-05,Pending
T00012751,CUS000747,Deposit,5751.05,2025-06-15,Completed
T00012752,CUS000357,Deposit,6854.48,2025-07-24,Completed
T00012753,CUS000289,Deposit,7545.17,2025-06-18,Completed
T00012754,CUS000855,Withdrawal,871.24,2025-08-23,Completed
T00012755,CUS000439,Deposit,6122.66,2025-07-25,Completed
T00012756,CUS000350,Deposit,6961.47,2025-07-05,Completed
T00012757,CUS000443,Withdrawal,9760.26,2025-09-22,Pending
T00012758,CUS000351,Deposit,191.62,2025-08-25,Completed
T00012759,CUS000236,Deposit,5173.18,2025-06-01,Pending
T00012760,CUS000225,Deposit,7507.99,2025-07-12,Completed
T00012761,CUS000546,Deposit,4837.98,2025-06-29,Completed
T00012762,CUS000138,Withdrawal,7480.78,2025-08-15,Completed
T00012763,CUS000247,Deposit,3281.12,2025-07-23,Completed
T00012764,CUS000077,Withdrawal,1171.60,2025-08-26,Completed
T00012765,CUS000163,Withdrawal,1952.55,2025-08-21,Pending
T00012766,CUS000740,Deposit,8278.33,2025-07-02,Pending
T00012767,CUS000958,Withdrawal,9280.24,2025-06-24,Failed
T00012768,CUS000889,Deposit,400.61,2025-06-17,Completed
T00012769,CUS000517,Deposit,2567.20,2025-08-19,Failed
T00012770,CUS000799,Withdrawal,6973.19,2025-08-16,Completed
T00012771,CUS000741,Deposit,3045.96,2025-08-25,Completed
T00012772,CUS000383,Withdrawal,7985.27,2025-09-11,Completed
T00012773,CUS000345,Deposit,5069.15,2025-05-31,Completed
T00012774,CUS000848,Withdrawal,1054.39,2025-05-29,Completed
T00012775,CUS000559,Deposit,9870.56,2025-07-09,Completed
T00012776,CUS000067,Withdrawal,4290.76,2025-08-22,Failed
T00012777,CUS000122,Deposit,5033.36,2025-06-12,Completed
T00012778,CUS000941,Deposit,2720.31,2025-08-30,Completed
T00012779,CUS000164,Deposit,7002.35,2025-06-15,Completed
T00012780,CUS000625,Withdrawal,1532.94,2025-07-17,Completed
T00012781,CUS000599,Deposit,8409.81,2025-06-11,Pending
T00012782,CUS000546,Withdrawal,2018.92,2025-07-07,Pending
T00012783,CUS000814,Deposit,1908.45,2025-09-12,Completed
T00012784,CUS000376,Deposit,5271.11,2025-05-28,Completed
T00012785,CUS000981,Deposit,5738.43,2025-08-16,Completed
T00012786,CUS000337,Deposit,1781.87,2025-05-28,Completed
T00012787,CUS000790,Withdrawal,8437.64,2025-08-22,Completed
T00012788,CUS000250,Deposit,4418.22,2025-09-19,Completed
T00012789,CUS000889,Deposit,6279.21,2025-09-22,Completed
T00012790,CUS000120,Deposit,9966.73,2025-08-24,Pending
T00012791,CUS000785,Withdrawal,7149.28,2025-09-21,Completed
T00012792,CUS000643,Withdrawal,9109.08,2025-08-17,Failed
T00012793,CUS000638,Deposit,4563.32,2025-09-21,Completed
T00012794,CUS000479,Deposit,2020.44,2025-08-14,Completed
T00012795,CUS000993,Withdrawal,779.52,2025-08-05,Pending
T00012796,CUS000311,Deposit,8818.27,2025-07-02,Failed
T00012797,CUS000963,Withdrawal,66.49,2025-07-10,Completed
T00012798,CUS000137,Deposit,1276.62,2025-08-21,Completed
T00012799,CUS000885,Deposit,3286.22,2025-07-31,Completed
T00012800,CUS000403,Withdrawal,1016.30,2025-06-11,Completed
T00012801,CUS000049,Deposit,6715.93,2025-05-28,Failed
T00012802,CUS000871,Deposit,1986.78,2025-06-18,Completed
T00012803,CUS000154,Withdrawal,3205.82,2025-06-18,Failed
T00012804,CUS000997,Withdrawal,1444.12,2025-07-01,Completed
T00012805,CUS000078,Deposit,8685.94,2025-07-02,Completed
T00012806,CUS000705,Deposit,4417.99,2025-08-28,Completed
T00012807,CUS000300,Withdrawal,3072.77,2025-07-16,Pending
T00012808,CUS000903,Deposit,6358.32,2025-05-27,Completed
T00012809,CUS000541,Withdrawal,246.16,2025-08-02,Pending
T00012810,CUS000311,Deposit,7934.57,2025-09-09,Pending
T00012811,CUS000735,Deposit,3862.58,2025-06-13,Completed
T00012812,CUS000757,Deposit,454.46,2025-05-28,Completed
T00012813,CUS000232,Withdrawal,6992.64,2025-06-17,Pending
T00012814,CUS000551,Withdrawal,5362.65,2025-09-09,Completed
T00012815,CUS000006,Deposit,1447.46,2025-07-31,Completed
T00012816,CUS000971,Deposit,2270.16,2025-07-04,Pending
T00012817,CUS000591,Withdrawal,2505.25,2025-07-18,Completed
T00012818,CUS000044,Withdrawal,4289.79,2025-06-07,Failed
T00012819,CUS000975,Withdrawal,9404.52,2025-06-07,Failed
T00012820,CUS000827,Deposit,1600.90,2025-07-27,Completed
T00012821,CUS000194,Deposit,4657.36,2025-06-20,Completed
T00012822,CUS000097,Deposit,2395.71,2025-07-05,Completed
T00012823,CUS000067,Withdrawal,7201.58,2025-08-20,Completed
T00012824,CUS000850,Deposit,3961.53,2025-08-27,Completed
T00012825,CUS000410,Withdrawal,3060.51,2025-07-28,Completed
T00012826,CUS000796,Withdrawal,2304.40,2025-06-17,Completed
T00012827,CUS000456,Withdrawal,6719.02,2025-09-19,Completed
T00012828,CUS000287,Withdrawal,6273.69,2025-08-12,Completed
T00012829,CUS000934,Deposit,9724.25,2025-09-15,Completed
T00012830,CUS000105,Deposit,9278.57,2025-09-12,Completed
T00012831,CUS000463,Deposit,8147.65,2025-07-18,Completed
T00012832,CUS000646,Withdrawal,2350.74,2025-06-27,Completed
T00012833,CUS000696,Deposit,2742.24,2025-08-25,Completed
T00012834,CUS000827,Withdrawal,216.66,2025-09-21,Completed
T00012835,CUS000113,Deposit,373.00,2025-09-22,Completed
T00012836,CUS000460,Withdrawal,8438.95,2025-09-07,Completed
T00012837,CUS000349,Deposit,5460.06,2025-08-31,Completed
T00012838,CUS000479,Deposit,6281.74,2025-07-07,Completed
T00012839,CUS000482,Deposit,1101.77,2025-08-26,Completed
T00012840,CUS000514,Withdrawal,2332.51,2025-07-10,Completed
T00012841,CUS000289,Deposit,7674.41,2025-06-21,Completed
T00012842,CUS000459,Withdrawal,7648.04,2025-07-09,Completed
T00012843,CUS000301,Deposit,779.16,2025-08-15,Completed
T00012844,CUS000841,Withdrawal,9989.47,2025-07-17,Failed
T00012845,CUS000334,Deposit,4658.91,2025-08-04,Pending
T00012846,CUS000106,Withdrawal,4020.26,2025-06-07,Failed
T00012847,CUS000070,Withdrawal,740.69,2025-07-25,Pending
T00012848,CUS000227,Withdrawal,1056.46,2025-07-26,Completed
T00012849,CUS000759,Withdrawal,407.29,2025-09-09,Completed
T00012850,CUS000369,Withdrawal,2218.12,2025-09-19,Completed
T00012851,CUS000084,Withdrawal,6544.69,2025-06-17,Completed
T00012852,CUS000768,Deposit,154.06,2025-08-12,Completed
T00012853,CUS000747,Deposit,4540.81,2025-08-07,Completed
T00012854,CUS000250,Deposit,5766.51,2025-07-07,Completed
T00012855,CUS000446,Withdrawal,6187.79,2025-07-04,Failed
T00012856,CUS000829,Withdrawal,3552.04,2025-08-16,Failed
T00012857,CUS000811,Withdrawal,3712.64,2025-07-13,Completed
T00012858,CUS000011,Deposit,3779.66,2025-06-01,Completed
T00012859,CUS000864,Deposit,5334.66,2025-08-24,Completed
T00012860,CUS000778,Deposit,6603.17,2025-06-05,Completed
T00012861,CUS000475,Withdrawal,6965.95,2025-09-15,Completed
T00012862,CUS000963,Withdrawal,5041.55,2025-06-07,Completed
T00012863,CUS000178,Deposit,8343.41,2025-09-13,Completed
T00012864,CUS000097,Deposit,7773.11,2025-08-31,Completed
T00012865,CUS000198,Deposit,4379.45,2025-09-18,Completed
T00012866,CUS000996,Withdrawal,5093.64,2025-07-17,Completed
T00012867,CUS000137,Withdrawal,2806.09,2025-06-25,Completed
T00012868,CUS000405,Deposit,5587.42,2025-08-28,Completed
T00012869,CUS000663,Withdrawal,2417.08,2025-08-13,Completed
T00012870,CUS000909,Withdrawal,1039.02,2025-06-05,Completed
T00012871,CUS000913,Deposit,2429.71,2025-08-11,Completed
T00012872,CUS000794,Deposit,6409.08,2025-05-30,Completed
T00012873,CUS000382,Withdrawal,2928.36,2025-06-05,Completed
T00012874,CUS000385,Deposit,176.61,2025-06-03,Completed
T00012875,CUS000008,Deposit,3094.67,2025-07-16,Pending
T00012876,CUS000305,Deposit,3385.66,2025-08-17,Pending
T00012877,CUS000456,Deposit,8975.19,2025-08-16,Completed
T00012878,CUS000219,Deposit,5558.80,2025-06-07,Completed
T00012879,CUS000982,Withdrawal,4237.41,2025-07-30,Completed
T00012880,CUS000808,Deposit,685.14,2025-09-22,Completed
T00012881,CUS000287,Deposit,5008.33,2025-06-04,Pending
T00012882,CUS000127,Withdrawal,453.07,2025-07-14,Completed
T00012883,CUS000856,Deposit,2349.22,2025-07-25,Completed
T00012884,CUS000526,Deposit,2383.21,2025-08-05,Completed
T00012885,CUS000193,Deposit,3081.43,2025-08-14,Completed
T00012886,CUS000711,Withdrawal,6078.78,2025-09-09,Completed
T00012887,CUS000188,Deposit,4406.30,2025-06-16,Completed
T00012888,CUS000174,Deposit,9826.03,2025-09-08,Completed
T00012889,CUS000573,Withdrawal,5209.86,2025-09-17,Completed
T00012890,CUS000953,Deposit,7118.73,2025-06-30,Completed
T00012891,CUS000205,Deposit,6827.78,2025-08-03,Pending
T00012892,CUS000739,Deposit,107.76,2025-09-11,Completed
T00012893,CUS000294,Withdrawal,9581.39,2025-09-11,Completed
T00012894,CUS000630,Withdrawal,7934.26,2025-07-12,Completed
T00012895,CUS000762,Deposit,1628.62,2025-07-07,Pending
T00012896,CUS000334,Deposit,2961.55,2025-06-27,Completed
T00012897,CUS000634,Withdrawal,1234.66,2025-06-11,Pending
T00012898,CUS000876,Deposit,8524.42,2025-06-19,Completed
T00012899,CUS000112,Deposit,5964.89,2025-08-17,Completed
T00012900,CUS000857,Deposit,2187.41,2025-08-11,Completed
T00012901,CUS000567,Withdrawal,9978.27,2025-09-05,Completed
T00012902,CUS000656,Deposit,2433.95,2025-07-17,Completed
T00012903,CUS000419,Withdrawal,7756.79,2025-09-07,Completed
T00012904,CUS000612,Deposit,437.37,2025-07-07,Completed
T00012905,CUS000352,Deposit,5512.44,2025-06-30,Completed
T00012906,CUS000837,Withdrawal,9569.02,2025-07-08,Completed
